date,wd,regime,severity,score,priority_date,priority_admin_no,priority_structure,location_structure,water_source,date_time_set,date_time_released,year,month,doy
2010-11-12,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,316
2010-11-12,69,Free River,0,0,,,,,,,,2010,11,316
2010-11-13,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/08/2010 08:00,11/19/2010 08:00,2010,11,317
2010-11-13,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,317
2010-11-13,69,Free River,0,0,,,,,,,,2010,11,317
2010-11-14,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/08/2010 08:00,11/19/2010 08:00,2010,11,318
2010-11-14,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,318
2010-11-14,69,Free River,0,0,,,,,,,,2010,11,318
2010-11-15,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/08/2010 08:00,11/19/2010 08:00,2010,11,319
2010-11-15,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,319
2010-11-15,69,Free River,0,0,,,,,,,,2010,11,319
2010-11-16,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/08/2010 08:00,11/19/2010 08:00,2010,11,320
2010-11-16,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,320
2010-11-16,69,Free River,0,0,,,,,,,,2010,11,320
2010-11-17,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/08/2010 08:00,11/19/2010 08:00,2010,11,321
2010-11-17,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,321
2010-11-17,69,Free River,0,0,,,,,,,,2010,11,321
2010-11-18,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/08/2010 08:00,11/19/2010 08:00,2010,11,322
2010-11-18,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,322
2010-11-18,69,Free River,0,0,,,,,,,,2010,11,322
2010-11-19,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/19/2010 08:00,11/23/2010 08:00,2010,11,323
2010-11-19,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,323
2010-11-19,69,Free River,0,0,,,,,,,,2010,11,323
2010-11-20,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/19/2010 08:00,11/23/2010 08:00,2010,11,324
2010-11-20,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,324
2010-11-20,69,Free River,0,0,,,,,,,,2010,11,324
2010-11-21,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/19/2010 08:00,11/23/2010 08:00,2010,11,325
2010-11-21,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,325
2010-11-21,69,Free River,0,0,,,,,,,,2010,11,325
2010-11-22,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,11/19/2010 08:00,11/23/2010 08:00,2010,11,326
2010-11-22,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,326
2010-11-22,69,Free River,0,0,,,,,,,,2010,11,326
2010-11-23,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,327
2010-11-23,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,327
2010-11-23,69,Free River,0,0,,,,,,,,2010,11,327
2010-11-24,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,328
2010-11-24,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,328
2010-11-24,69,Free River,0,0,,,,,,,,2010,11,328
2010-11-25,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,329
2010-11-25,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,329
2010-11-25,69,Free River,0,0,,,,,,,,2010,11,329
2010-11-26,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,330
2010-11-26,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,330
2010-11-26,69,Free River,0,0,,,,,,,,2010,11,330
2010-11-27,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,331
2010-11-27,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,331
2010-11-27,69,Free River,0,0,,,,,,,,2010,11,331
2010-11-28,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,332
2010-11-28,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,332
2010-11-28,69,Free River,0,0,,,,,,,,2010,11,332
2010-11-29,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,333
2010-11-29,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,333
2010-11-29,69,Free River,0,0,,,,,,,,2010,11,333
2010-11-30,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,11,334
2010-11-30,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,11,334
2010-11-30,69,Free River,0,0,,,,,,,,2010,11,334
2010-12-01,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,335
2010-12-01,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,335
2010-12-01,69,Free River,0,0,,,,,,,,2010,12,335
2010-12-02,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,336
2010-12-02,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,336
2010-12-02,69,Free River,0,0,,,,,,,,2010,12,336
2010-12-03,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,337
2010-12-03,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,337
2010-12-03,69,Free River,0,0,,,,,,,,2010,12,337
2010-12-04,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,338
2010-12-04,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,338
2010-12-04,69,Free River,0,0,,,,,,,,2010,12,338
2010-12-05,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,339
2010-12-05,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,339
2010-12-05,69,Free River,0,0,,,,,,,,2010,12,339
2010-12-06,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,340
2010-12-06,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,340
2010-12-06,69,Free River,0,0,,,,,,,,2010,12,340
2010-12-07,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,341
2010-12-07,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,341
2010-12-07,69,Free River,0,0,,,,,,,,2010,12,341
2010-12-08,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,342
2010-12-08,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,342
2010-12-08,69,Free River,0,0,,,,,,,,2010,12,342
2010-12-09,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,343
2010-12-09,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,343
2010-12-09,69,Free River,0,0,,,,,,,,2010,12,343
2010-12-10,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,344
2010-12-10,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,344
2010-12-10,69,Free River,0,0,,,,,,,,2010,12,344
2010-12-11,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,345
2010-12-11,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,345
2010-12-11,69,Free River,0,0,,,,,,,,2010,12,345
2010-12-12,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,346
2010-12-12,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,346
2010-12-12,69,Free River,0,0,,,,,,,,2010,12,346
2010-12-13,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,347
2010-12-13,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,347
2010-12-13,69,Free River,0,0,,,,,,,,2010,12,347
2010-12-14,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,348
2010-12-14,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,348
2010-12-14,69,Free River,0,0,,,,,,,,2010,12,348
2010-12-15,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,349
2010-12-15,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,349
2010-12-15,69,Free River,0,0,,,,,,,,2010,12,349
2010-12-16,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,350
2010-12-16,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,350
2010-12-16,69,Free River,0,0,,,,,,,,2010,12,350
2010-12-17,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,351
2010-12-17,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,351
2010-12-17,69,Free River,0,0,,,,,,,,2010,12,351
2010-12-18,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,352
2010-12-18,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,352
2010-12-18,69,Free River,0,0,,,,,,,,2010,12,352
2010-12-19,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,353
2010-12-19,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,353
2010-12-19,69,Free River,0,0,,,,,,,,2010,12,353
2010-12-20,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,354
2010-12-20,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,354
2010-12-20,69,Free River,0,0,,,,,,,,2010,12,354
2010-12-21,1,Mild Administration,1,25,05/29/1909,21698.0,EVANS NO 2 DITCH,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/23/2010 08:00,12/22/2010 08:00,2010,12,355
2010-12-21,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,355
2010-12-21,69,Free River,0,0,,,,,,,,2010,12,355
2010-12-22,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,12/22/2010 08:00,12/27/2010 08:00,2010,12,356
2010-12-22,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,356
2010-12-22,69,Free River,0,0,,,,,,,,2010,12,356
2010-12-23,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,12/22/2010 08:00,12/27/2010 08:00,2010,12,357
2010-12-23,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,357
2010-12-23,69,Free River,0,0,,,,,,,,2010,12,357
2010-12-24,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,12/22/2010 08:00,12/27/2010 08:00,2010,12,358
2010-12-24,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,358
2010-12-24,69,Free River,0,0,,,,,,,,2010,12,358
2010-12-25,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,12/22/2010 08:00,12/27/2010 08:00,2010,12,359
2010-12-25,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,359
2010-12-25,69,Free River,0,0,,,,,,,,2010,12,359
2010-12-26,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,12/22/2010 08:00,12/27/2010 08:00,2010,12,360
2010-12-26,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,360
2010-12-26,69,Free River,0,0,,,,,,,,2010,12,360
2010-12-27,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,12/27/2010 08:00,01/02/2011 12:00,2010,12,361
2010-12-27,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,361
2010-12-27,69,Free River,0,0,,,,,,,,2010,12,361
2010-12-28,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,12/27/2010 08:00,01/02/2011 12:00,2010,12,362
2010-12-28,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,362
2010-12-28,69,Free River,0,0,,,,,,,,2010,12,362
2010-12-29,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,12/27/2010 08:00,01/02/2011 12:00,2010,12,363
2010-12-29,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,363
2010-12-29,69,Free River,0,0,,,,,,,,2010,12,363
2010-12-30,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,12/27/2010 08:00,01/02/2011 12:00,2010,12,364
2010-12-30,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,364
2010-12-30,69,Free River,0,0,,,,,,,,2010,12,364
2010-12-31,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,12/27/2010 08:00,01/02/2011 12:00,2010,12,365
2010-12-31,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2010,12,365
2010-12-31,69,Free River,0,0,,,,,,,,2010,12,365
2011-01-01,1,Mild Administration,1,25,01/05/1922,26302.23953,NORTH STERLING CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,12/27/2010 08:00,01/02/2011 12:00,2011,1,1
2011-01-01,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,1
2011-01-01,69,Free River,0,0,,,,,,,,2011,1,1
2011-01-02,1,Free River,0,0,,,,,,,,2011,1,2
2011-01-02,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,2
2011-01-02,69,Free River,0,0,,,,,,,,2011,1,2
2011-01-03,1,Free River,0,0,,,,,,,,2011,1,3
2011-01-03,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,3
2011-01-03,69,Free River,0,0,,,,,,,,2011,1,3
2011-01-04,1,Free River,0,0,,,,,,,,2011,1,4
2011-01-04,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,4
2011-01-04,69,Free River,0,0,,,,,,,,2011,1,4
2011-01-05,1,Free River,0,0,,,,,,,,2011,1,5
2011-01-05,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,5
2011-01-05,69,Free River,0,0,,,,,,,,2011,1,5
2011-01-06,1,Free River,0,0,,,,,,,,2011,1,6
2011-01-06,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,6
2011-01-06,69,Free River,0,0,,,,,,,,2011,1,6
2011-01-07,1,Free River,0,0,,,,,,,,2011,1,7
2011-01-07,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,7
2011-01-07,69,Free River,0,0,,,,,,,,2011,1,7
2011-01-08,1,Free River,0,0,,,,,,,,2011,1,8
2011-01-08,3,Mild Administration,1,25,03/17/1892,15417.0,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RESERVOIR,CACHE LA POUDRE RIVER,11/01/2010 08:00,03/01/2011 06:00,2011,1,8
